commit_id,commit_date,commit_content,commit_author,commit_type
31285e3b682eb6e13940ee2d676cdd318718b7f8,Thu Aug 16 00:00:00 EDT 2012,[MNG-5280] Inconsistent order of repositories and pluginRepositories from profiles in settings (regression Maven 3) Submitted by: Anders Hammar * Applied without change * This is the fix of the bug. git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1373761 13f79535-47bb-0310-9956-ffa450edef68 ,Stephen Connolly,commit
6025a2209218c70b2cc7049d68657725ff35375d,Mon Aug 13 00:00:00 EDT 2012,use last parent pom git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1372606 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
6d48f251e499b00e9fb69d29f7eeba97b7754c7b,Mon Aug 13 00:00:00 EDT 2012,added missing license header git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1372515 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
19924774d9b32aef58c72add7b9a50d6882bbc5b,Mon Aug 13 00:00:00 EDT 2012,added default artifact handlers reference documentation git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1372514 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
aa7d0a5985659e7bb7f9937e456bb9c24df8375e,Sun Aug 05 00:00:00 EDT 2012,[MNG-5245] default plugin version surefire to 2.12.1 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1369644 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
d3bc3fa684806ca0bc5411869ffb29dbf7dd6e16,Tue Jul 24 00:00:00 EDT 2012,added @since git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1365267 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
e778ea67121f17232a7dced3fb4f0a205ffa64af,Tue Jul 17 00:00:00 EDT 2012,MNG-5312: MavenProject.getParent intolerably slow when import scope used heavily Submitted by: Jesse Glick git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1362736 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
94fde61ad2c556c9aa84596a256de6c556bb2793,Tue Jul 17 00:00:00 EDT 2012,MNG-5313: Unnecessary DefaultModelBuilder.build overload Submitted by: Jesse Glick git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1362735 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
1cf318c15cda77f15a3f91fc89fb6da2d5111c57,Tue Jul 17 00:00:00 EDT 2012,MNG-5314: DefaultModelValidator misuses String.matches git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1362731 13f79535-47bb-0310-9956-ffa450edef68 ,Jason van Zyl,commit
6b4a2a602b774eca81bf517309c557fa151f6f3d,Tue Jul 17 00:00:00 EDT 2012,fixed typo git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1362617 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
78f26166f082cfcac6d16f1a9925cbeb6c150504,Mon Jul 09 00:00:00 EDT 2012,add 3.0.4 in doap file git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1358986 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
4fcfcb8f736069990a62c407843228460dc8b2ed,Thu Jul 05 00:00:00 EDT 2012,MNG-5306 : introduce ModelProblemCollectorRequest and a new ModelProblem property - version which denotes on which validation level the error/warning applies. Additionally move the logic on failing the ModelBuilding from ModelProblemCollector to ModelBuilder's protected method to allow overriding. Default maven behaviour should stay the same. git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1357589 13f79535-47bb-0310-9956-ffa450edef68 ,Milos Kleint,commit
26d610db6e1f13b7363c2cab84f0ddb8e2c620a3,Fri Jun 29 00:00:00 EDT 2012,use last surefire version 2.12 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1355275 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
9ec797b4fa5d4ab0880cb66feb3a5fec6336988c,Fri Jun 29 00:00:00 EDT 2012,use last compiler plugin version git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1355274 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
06cb69697ec8c7d6c57561fc9cf8f265736f0e94,Fri Jun 15 00:00:00 EDT 2012,added since info git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1350794 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
2f6cc7d2d5033e8dddc0b13024a89a84dfa051ad,Tue Jun 05 00:00:00 EDT 2012,improved javadoc: added evaluation result description git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1346694 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
953a7f43aaf93290d5b23b319a00a89f3e8f49f1,Sat Jun 02 00:00:00 EDT 2012,added a link to plugin-testing git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1345434 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
96b416a38e785e5078ff0e4db91c58d077a88af4,Sat Jun 02 00:00:00 EDT 2012,maven-plugin-plugin moved from /plugins/ to /plugin-tools/ git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1345433 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
cd1c96a9521aaa6fbc6d83957cde93c97df6d8fe,Wed May 30 00:00:00 EDT 2012,fixed typo git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1344490 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
4e28a9e77cdea1dd6c6a0fd04b9e787e11b47403,Thu May 24 00:00:00 EDT 2012,added links to MavenPluginManager component git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1342436 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
12436435d8b774343603df7acb88a3e20a81fd85,Mon May 21 00:00:00 EDT 2012,removed maven-script module since directory was removed in r1340860 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-2/branches/maven-2.2.x@1341165 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
981680d3b1a43a5ca0cbb8e7b50b40ee29d1c841,Sun May 20 00:00:00 EDT 2012,remove moved modules. git-svn-id: https://svn.apache.org/repos/asf/maven/maven-2/branches/maven-2.2.x@1340860 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
32e3b6c7e622103dcc97631f383516e2ae81ce13,Sat May 19 00:00:00 EDT 2012,added link to PluginParameterExpressionEvaluator git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1340560 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
2a389c29047ddf8a8f1bcbc560824c9797129892,Sat May 19 00:00:00 EDT 2012,o reworded "bindings" to "plugin bindings" o added an introduction to lifecycles and plugin bindings to default lifecycle git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1340397 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
f8f78eca61db6ad7685c2a7f3703e75fb3bad26e,Fri May 18 00:00:00 EDT 2012,added javadoc git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1340266 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
51585dcce06fe6c711e06519a5b1b6b8a531fef2,Fri May 18 00:00:00 EDT 2012,added javadoc git-svn-id: https://svn.apache.org/repos/asf/maven/maven-2/branches/maven-2.2.x@1340265 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
53325198e830cf72e477ec99bdcbc8f2c4a51238,Fri May 18 00:00:00 EDT 2012,generics git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1340254 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
61472c57a20feccbde61c0bb2c5ac8e6b3fd4785,Thu May 17 00:00:00 EDT 2012,fixed editable documentation  since it is the contrary of read-only javadoc tag that this text was taken from git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1339655 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
acc04dca1b6a7ef39f41d976dcc8eb96aa0aa53f,Thu May 17 00:00:00 EDT 2012,fixed discrepency between plugin.mdo (which is pure documentation) and corresponding hand-written code git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1339651 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
503ecc43c3f89d73c3978e1fa2abb5c7fcfd854c,Thu May 17 00:00:00 EDT 2012,don't generate code from plugin.mdo model since code is not used (nor included in artifact's jar)  but javadoc may confuse users git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1339549 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
547a1e45cd3d0b88f68bacde74f1c9c92e74d91c,Mon May 14 00:00:00 EDT 2012,ignore idea file git-svn-id: https://svn.apache.org/repos/asf/maven/maven-2/branches/maven-2.2.x@1338374 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
a31a898955a583982a79148deaab32ba2672effb,Mon May 14 00:00:00 EDT 2012,compiler plugin 2.4 is faster git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1338062 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
55635911ec07b3c1c56b709833924c74038b9278,Mon May 14 00:00:00 EDT 2012,fluido skin 1.2.1 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1338061 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
72fe1a6d9372923989a3dba2af1169aed42bbcba,Sat May 12 00:00:00 EDT 2012,improved documentation git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1337548 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
5a72e9bcb845e615d2689715e81e76d348c7e1c2,Sat May 12 00:00:00 EDT 2012,fixed typo git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1337491 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
691e4af5cfbbf88340efdd12a825aa762ee6e91a,Tue May 08 00:00:00 EDT 2012,added @since info on methods and classes used by mirror injection git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1335785 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
efbbaf668eb55b2f4c988c83eaedc6f04673e9c6,Wed May 02 00:00:00 EDT 2012,removed unused import git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1333235 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
3289f39cb9da5ce0a50fdd7d0407db55b420e60b,Mon Apr 30 00:00:00 EDT 2012,[MNG-5279] added anchors for each option git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1332308 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
b7cd7e8bc8023aede15517b3bd67d08bd14dfde1,Mon Apr 30 00:00:00 EDT 2012,renamed generated file: it's .html  not .apt (even if I initially wanted apt  but snippet macro could not do it) git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1332305 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
8904ba688952a5d88afebdb8456525f6c98bd540,Sun Apr 29 00:00:00 EDT 2012,[MNG-5279] added CLI options to the code documentation site git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1332011 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
32357134cddbfe7364adb9abc91ae4108654dac4,Sun Apr 29 00:00:00 EDT 2012,formatting git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1331989 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
006075a3495d840422819e2a254eae3801803dcb,Fri Apr 06 00:00:00 EDT 2012,make pluggable PasswordDecryptor working. Submitted by Jason Dillon see https://github.com/apache/maven-3/pull/4 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1310560 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
bcf07917a0cffb94eef3affccf6fbaa6554b5424,Mon Apr 02 00:00:00 EDT 2012,ant 1.8 required for bootstrap build git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1308501 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
03b0269579da71d4e977679e3ef272c443732718,Sun Mar 18 00:00:00 EDT 2012,o Accounted for refactoring of aether-api ,Benjamin Bentmann,commit
ecb64a623a94f434629ebabb7ca61d766b4044c9,Wed Mar 14 00:00:00 EDT 2012,Adjust default value of localRepository in xml-comment Issue id: MNG-5258 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1300694 13f79535-47bb-0310-9956-ffa450edef68 ,Robert Scholte,commit
003853ae35bda03fb4e033b1602213262c6a7a78,Wed Mar 14 00:00:00 EDT 2012,[MNG-5261] upgrade wagon version to 2.3 to fix issues with redirect use 2.3-SNAPSHOT git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1300653 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
02927ead50a1dbf731ff775257c6cd42d6be7a89,Sun Mar 11 00:00:00 EST 2012,o Accounted for refactoring of aether-api ,Benjamin Bentmann,commit
25a273f744cffde2b2c5c0dd70d536693a01ff8f,Sat Mar 10 00:00:00 EST 2012,o Accounted for refactoring of aether-api/-util ,Benjamin Bentmann,commit
2f453c69b97e3a3ac4ba109088d2e3123a533156,Tue Feb 14 00:00:00 EST 2012,improved documentation git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1244233 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
43518f56f4d97f31cd94c49f8680cb4f274615df,Tue Feb 14 00:00:00 EST 2012,generics and Java 5 constructs git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1244229 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
7bf2294941424b3e5bc709c2f13e91fbf343eebf,Tue Feb 14 00:00:00 EST 2012,[MNG-5245] upgrade default plugins versions surefire version 2.12 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1244153 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
94d4b6907b11f78f7335d8a2e2467c7fd2f7bc4d,Sun Feb 12 00:00:00 EST 2012,[MNG-5151] use exact same url as Maven 3  without trailing slash git-svn-id: https://svn.apache.org/repos/asf/maven/maven-2/branches/maven-2.2.x@1243350 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
4a9b764bbe05e568540e681ca77c5a843a1b2eef,Sun Feb 12 00:00:00 EST 2012,added site descriptor git-svn-id: https://svn.apache.org/repos/asf/maven/maven-2/branches/maven-2.2.x@1243349 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
29d3407fbfc3135889466ad451a925104dace517,Sun Feb 12 00:00:00 EST 2012,[MNG-5119] added Overview menu with javadoc and jxr entries git-svn-id: https://svn.apache.org/repos/asf/maven/maven-2/branches/maven-2.2.x@1243348 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
3aacea3d0980331288aef905389cc356d972c39e,Sun Feb 12 00:00:00 EST 2012,added super-pom reference in documentation git-svn-id: https://svn.apache.org/repos/asf/maven/maven-2/branches/maven-2.2.x@1243346 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
3420bbc865729ca1d193abb2cef8c91211bde07a,Sun Feb 12 00:00:00 EST 2012,[MNG-5119] site organization improvements (merged from 3.x branch) git-svn-id: https://svn.apache.org/repos/asf/maven/maven-2/branches/maven-2.2.x@1243228 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
f64e2eba575fa1134a2e001dcdfcf631fe03cfc7,Sun Feb 12 00:00:00 EST 2012,added license headers and schema reference git-svn-id: https://svn.apache.org/repos/asf/maven/maven-2/branches/maven-2.2.x@1243227 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
31f092b0255fe2b8b598718c781392d85f78a49e,Sun Feb 12 00:00:00 EST 2012,[MNG-5151] use proper CNAME (merged from multiple revisions in 3.x branch) git-svn-id: https://svn.apache.org/repos/asf/maven/maven-2/branches/maven-2.2.x@1243220 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
b94348ff06ccdfd10e1e6d3cbeb2ddc2e121915c,Sun Feb 12 00:00:00 EST 2012,[MNG-5164] Odd <name> of central in superpom (merged from 3.x branch r1164995) git-svn-id: https://svn.apache.org/repos/asf/maven/maven-2/branches/maven-2.2.x@1243218 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
a2b01be02842e45a2bfe4f0d5b19a8c91cb32957,Sat Feb 11 00:00:00 EST 2012,generics git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1243037 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
a7ef4d4da04bdfa653e352010b1171f1648efbe0,Sat Feb 11 00:00:00 EST 2012,improved javadoc: added pointer to equivalent Maven 3 API git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1243031 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
4b2c7917e03edbaf04245c6996986c8f2b2c808b,Mon Jan 23 00:00:00 EST 2012,[MNG-5233] ArtifactMetadataRetrievalException from org.apache.maven.artifact.metadata is not anymore binary compatible. git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1234715 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
4dce88a17023feb5eebf62d1c9a0fe705ad089b6,Mon Jan 23 00:00:00 EST 2012,ignore .idea git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1234714 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
0ab06d9cd61445ad8803c8f7b4beadc2f5305300,Sun Jan 22 00:00:00 EST 2012,removed unused configuration: version is defined in parents' managed versions git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1234623 13f79535-47bb-0310-9956-ffa450edef68 ,Herve Boutemy,commit
3ad2b6794a8293a8ca6c1590708fb5d3fc795c49,Tue Jan 17 00:00:00 EST 2012,[maven-release-plugin]  copy for tag maven-3.0.4 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/tags/maven-3.0.4@1232336 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
b0654434a15ae5bab8157ba206c9c38ad35887bb,Tue Jan 17 00:00:00 EST 2012,[maven-release-plugin] prepare release maven-3.0.4 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/branches/maven-3.0.4-RCx@1232335 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
298403bed3852e1ae9f632449f16a8ebf717453a,Sun Jan 15 00:00:00 EST 2012,o Accounted for refactoring of aether-api ,Benjamin Bentmann,commit
8cf8d36777202b98156f4dac80adc459a9668149,Sun Jan 08 00:00:00 EST 2012,o Made Aether session read-only once setup ,Benjamin Bentmann,commit
e02c8abdd1dd0656b022c8a7147e9c36bf281cc8,Sun Jan 08 00:00:00 EST 2012,Accounted for refactoring of aether-api ,Benjamin Bentmann,commit
b01a38eeac517f2ee57e1b4f646c97d3568f7fd5,Thu Jan 05 00:00:00 EST 2012,[maven-release-plugin] prepare for next development iteration git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/branches/maven-3.0.4-RCx@1227814 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
f82d61cd9e0db224be28a46139875c1660b39b0a,Thu Jan 05 00:00:00 EST 2012,[maven-release-plugin]  copy for tag maven-3.0.4-RC5 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/tags/maven-3.0.4-RC5@1227813 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
d66ce620ccde4b722c265d160b4c2b086d57ccc3,Thu Jan 05 00:00:00 EST 2012,[maven-release-plugin] prepare release maven-3.0.4-RC5 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/branches/maven-3.0.4-RCx@1227812 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
76ad2345c1649607de838acb445eeb8f8ebcc5a9,Wed Jan 04 00:00:00 EST 2012,[MNG-5225] The default version of the maven-site-plugin as defined in the site-lifecycle must be 3.x merge -r1227324:1227325 https://svn.apache.org/repos/asf/maven/maven-3/branches/maven-3.0.4-RCx git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1227327 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
5a2fd18983936b1d881a5ee497b4f0e630752721,Wed Jan 04 00:00:00 EST 2012,[MNG-5225] The default version of the maven-site-plugin as defined in the site-lifecycle must be 3.x . set to 3.0 git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/branches/maven-3.0.4-RCx@1227325 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
83bd5aa8ed2fbb93b2dfcbb59fdbc7f6493d4508,Wed Jan 04 00:00:00 EST 2012,[MNG-5224] REGRESSION: Injected Settings in a Mojo are missing the profiles from settings.xml  merge -r1226841:1226842 https://svn.apache.org/repos/asf/maven/maven-3/trunk/ git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/branches/maven-3.0.4-RCx@1227313 13f79535-47bb-0310-9956-ffa450edef68 ,Olivier Lamy,commit
ffbdb44299bf2a6867e7ea3ce3419183a6abff20,Tue Jan 03 00:00:00 EST 2012,[MNG-5224] REGRESSION: Injected Settings in a Mojo are missing the profiles from settings.xml o Some unit tests to cover some of the fix. git-svn-id: https://svn.apache.org/repos/asf/maven/maven-3/trunk@1226858 13f79535-47bb-0310-9956-ffa450edef68 ,Stephen Connolly,commit
